OBJECTID,MapUnit,IdentityConfidence,Label,Symbol,DataSourceID,Notes,MapUnitPolys_ID,Shape_Length,Shape_Area
"578",Qg,certain,Qg,Qg,DAS01,,MUP0578,"196686.3679442651","73787844.79310465"
"579",Qg,certain,Qg,Qg,DAS01,,MUP0579,"1815.980366428668","167621.0396774717"
"580",Qg,certain,Qg,Qg,DAS01,,MUP0580,"40819.2463977006","7516089.277845576"
"581",Qg,certain,Qg,Qg,DAS01,,MUP0581,"39420.63697763776","8098473.478433101"
"582",Qg,certain,Qg,Qg,DAS01,,MUP0582,"83274.22178648337","42235352.21050113"
"583",Qg,certain,Qg,Qg,DAS01,,MUP0583,"8124.578810747009","1921872.750083866"
"584",Qg,certain,Qg,Qg,DAS01,,MUP0584,"38027.80392515544","23788588.07807284"
"585",Qg,certain,Qg,Qg,DAS01,,MUP0585,"19213.19539834865","6590902.770000258"
"586",Qg,certain,Qg,Qg,DAS01,,MUP0586,"10715.81937203506","2014065.172654956"
"587",Qg,certain,Qg,Qg,DAS01,,MUP0587,"14611.6056690684","2197077.986124123"
"588",Qg,certain,Qg,Qg,DAS01,,MUP0588,"10500.7838248893","1792643.720664869"
"589",Qg,certain,Qg,Qg,DAS01,,MUP0589,"92216.38028641639","32317917.5388873"
"590",Qg,certain,Qg,Qg,DAS01,,MUP0590,"76955.60117044115","27734949.70406446"
"591",Qg,certain,Qg,Qg,DAS01,,MUP0591,"2926.55632806233","110885.8668253544"
"592",Qg,certain,Qg,Qg,DAS01,,MUP0592,"35524.83169440048","8347243.338702619"
"593",Qg,certain,Qg,Qg,DAS01,,MUP0593,"8287.657616901308","1599031.818660056"
"594",Qg,certain,Qg,Qg,DAS01,,MUP0594,"10921.27456030683","3323379.13634143"
"595",Qg,certain,Qg,Qg,DAS01,,MUP0595,"6127.632059074893","1508395.738039602"
"596",Qg,certain,Qg,Qg,DAS01,,MUP0596,"4663.106311080299","253201.4145444406"
"597",Qg,certain,Qg,Qg,DAS01,,MUP0597,"50617.63065146581","18861547.87774824"
"598",Qg,certain,Qg,Qg,DAS01,,MUP0598,"6942.00400878096","1798533.889355375"
"599",Qg,certain,Qg,Qg,DAS01,,MUP0599,"41507.29104985546","23199595.30843092"
"600",Qg,certain,Qg,Qg,DAS01,,MUP0600,"18049.82898173189","9061554.359562846"
"601",Qg,certain,Qg,Qg,DAS01,,MUP0601,"1384.768430619621","52931.93466266908"
"602",Qg,certain,Qg,Qg,DAS01,,MUP0602,"25134.23601532806","8454071.228404624"
"603",Qg,certain,Qg,Qg,DAS01,,MUP0603,"3619.692892661575","451596.2685255948"
"604",Qg,certain,Qg,Qg,DAS01,,MUP0604,"173347.1158481402","58315578.63421335"
"605",Qg,certain,Qg,Qg,DAS01,,MUP0605,"13986.88853025922","2523997.838610395"
"606",Qg,certain,Qg,Qg,DAS01,,MUP0606,"15049.83983665335","3543872.903430457"
"607",Qg,certain,Qg,Qg,DAS01,,MUP0607,"15459.51103536994","10386670.82313933"
"608",Qg,certain,Qg,Qg,DAS01,,MUP0608,"14070.16046017881","3253935.188783476"
"609",Qg,certain,Qg,Qg,DAS01,,MUP0609,"16282.13258753867","2388403.555743124"
"610",Qg,certain,Qg,Qg,DAS01,,MUP0610,"15726.00023039129","5315473.625485143"
"611",Qg,certain,Qg,Qg,DAS01,,MUP0611,"22810.65644979813","14814896.73773761"
"612",Qg,certain,Qg,Qg,DAS01,,MUP0612,"130475.3384667871","71715635.37637496"
"613",Qg,certain,Qg,Qg,DAS01,,MUP0613,"1660071.102099463","1543417096.298612"
"614",Qg,certain,Qg,Qg,DAS01,,MUP0614,"10969.61043460577","3577890.997983056"
"615",Ql,certain,Ql,Ql,DAS01,,MUP0615,"1130.884645892109","84749.265082567"
"616",Ql,certain,Ql,Ql,DAS01,,MUP0616,"10943.01259746979","3779953.797168005"
"617",Ql,certain,Ql,Ql,DAS01,,MUP0617,"83426.29535570068","43032743.65574779"
"618",Ql,certain,Ql,Ql,DAS01,,MUP0618,"872.0928353782338","36769.20026695813"
"619",Ql,certain,Ql,Ql,DAS01,,MUP0619,"8349.812317674443","4171072.262785346"
"620",Ql,certain,Ql,Ql,DAS01,,MUP0620,"2445.629865831709","214076.0890961345"
"621",Ql,certain,Ql,Ql,DAS01,,MUP0621,"2451.780925234592","254261.1397072222"
"622",Ql,certain,Ql,Ql,DAS01,,MUP0622,"40306.89191277632","14662405.7700453"
"623",Ql,certain,Ql,Ql,DAS01,,MUP0623,"4701.727546760249","296310.8801081851"
"624",Ql,certain,Ql,Ql,DAS01,,MUP0624,"3313.386365216575","573400.828113567"
"625",Ql,certain,Ql,Ql,DAS01,,MUP0625,"2638.77327392854","250250.3058905021"
"626",Qs,certain,Qs,Qs,DAS01,,MUP0626,"15655.10881114335","7256602.373613731"
"627",Qs,certain,Qs,Qs,DAS01,,MUP0627,"8290.567223715081","2070131.906577716"
"628",Qs,certain,Qs,Qs,DAS01,,MUP0628,"9136.597903738419","4402429.183399965"
"629",Qs,certain,Qs,Qs,DAS01,,MUP0629,"16299.71261852717","7565991.314543088"
"630",Qs,certain,Qs,Qs,DAS01,,MUP0630,"7545.59520415419","2521270.356533639"
"631",Qs,certain,Qs,Qs,DAS01,,MUP0631,"6448.116234537737","2696092.50369443"
"632",Qs,certain,Qs,Qs,DAS01,,MUP0632,"5362.160306650646","979384.2070479722"
"633",Qs,certain,Qs,Qs,DAS01,,MUP0633,"5950.45076883988","2221156.57273719"
"634",Qs,certain,Qs,Qs,DAS01,,MUP0634,"8307.79248301382","4470452.85183089"
"635",Qs,certain,Qs,Qs,DAS01,,MUP0635,"6093.104426744472","2169725.749751332"
"636",Qs,certain,Qs,Qs,DAS01,,MUP0636,"6096.475937304855","1793961.774811979"
"637",Qs,certain,Qs,Qs,DAS01,,MUP0637,"4528.649130148652","1010267.230191075"
"638",Qs,certain,Qs,Qs,DAS01,,MUP0638,"9297.29690021092","2672172.71959741"
"639",Qs,certain,Qs,Qs,DAS01,,MUP0639,"28604.03006938793","14254379.7501941"
"640",Qs,certain,Qs,Qs,DAS01,,MUP0640,"5975.452037721193","2010091.592354263"
"641",Qs,certain,Qs,Qs,DAS01,,MUP0641,"22519.24838913508","23324184.46082947"
"642",QTog,certain,QTog,QTog,DAS01,,MUP0642,"17210.47562033284","8577535.432461945"
"643",QTog,certain,QTog,QTog,DAS01,,MUP0643,"6763.016594336493","1395991.350388432"
"644",QTog,certain,QTog,QTog,DAS01,,MUP0644,"5067.475346684901","700758.5281070465"
"645",QTog,certain,QTog,QTog,DAS01,,MUP0645,"10100.70294003999","3580845.633431264"
"646",QTog,certain,QTog,QTog,DAS01,,MUP0646,"135113.2475475284","118122852.2071035"
"647",QTog,certain,QTog,QTog,DAS01,,MUP0647,"9461.378661816141","2041299.487664823"
"648",QTog,certain,QTog,QTog,DAS01,,MUP0648,"20390.57201976995","6123079.542462739"
"649",QTog,certain,QTog,QTog,DAS01,,MUP0649,"36060.73207052991","11067949.97018905"
"650",QTog,certain,QTog,QTog,DAS01,,MUP0650,"9892.681596840532","2092809.331238068"
"651",QTog,certain,QTog,QTog,DAS01,,MUP0651,"11069.77231074527","2682138.440096992"
"652",QTog,certain,QTog,QTog,DAS01,,MUP0652,"12175.63213097908","3304072.018479581"
"653",QTog,certain,QTog,QTog,DAS01,,MUP0653,"8481.294454695641","1870094.752280055"
"654",QTog,certain,QTog,QTog,DAS01,,MUP0654,"11037.95018188145","3930121.567617025"
"655",QTog,certain,QTog,QTog,DAS01,,MUP0655,"20120.31867465262","10255361.69010516"
"656",QTog,certain,QTog,QTog,DAS01,,MUP0656,"6905.381521135823","1413471.441200547"
"657",QTog,certain,QTog,QTog,DAS01,,MUP0657,"6094.909007421058","1246559.984287664"
"658",QTog,certain,QTog,QTog,DAS01,,MUP0658,"9138.56017723187","2380931.809199462"
"659",QTog,certain,QTog,QTog,DAS01,,MUP0659,"9137.969701722088","3041120.458185785"
"660",QTog,certain,QTog,QTog,DAS01,,MUP0660,"156194.4909889174","119881474.3137001"
"661",QTog,certain,QTog,QTog,DAS01,,MUP0661,"21268.85955470505","15640840.50364801"
"662",QTog,certain,QTog,QTog,DAS01,,MUP0662,"247035.4557524724","428311156.834316"
"663",QTog,certain,QTog,QTog,DAS01,,MUP0663,"73145.04852355142","30485043.37360158"
"664",Ta,certain,Ta,Ta,DAS01,,MUP0664,"2618.238449088364","102271.4190527763"
"665",Ta,certain,Ta,Ta,DAS01,,MUP0665,"3045.294220264626","143536.9117365213"
"666",Ta,certain,Ta,Ta,DAS01,,MUP0666,"1386.451905518526","107309.7703618585"
"667",Ta,certain,Ta,Ta,DAS01,,MUP0667,"765.2112513365605","32793.98168787074"
"668",Ta,certain,Ta,Ta,DAS01,,MUP0668,"3040.552342735118","113665.9730737823"
"669",Ta,certain,Ta,Ta,DAS01,,MUP0669,"6988.953363060595","1390025.258243731"
"670",Ta,certain,Ta,Ta,DAS01,,MUP0670,"6751.962656435523","262361.4023947967"
"671",Ta,certain,Ta,Ta,DAS01,,MUP0671,"6157.633525293018","268313.5874997629"
"672",Ta,certain,Ta,Ta,DAS01,,MUP0672,"2694.665270991642","120179.9618763315"
"673",Ta,certain,Ta,Ta,DAS01,,MUP0673,"1203.969154464507","49535.64234296198"
"674",Tb,certain,Tb,Tb,DAS01,,MUP0674,"1392.049955461941","83188.99639525569"
"675",Tb,certain,Tb,Tb,DAS01,,MUP0675,"1308.395492130327","88057.39901245193"
"676",Tb,certain,Tb,Tb,DAS01,,MUP0676,"1744.510688394877","111682.1863452817"
"677",Td,certain,Td,Td,DAS01,,MUP0677,"1797.351110482374","209980.3632417715"
"678",TKi,certain,TKi,TKi,DAS01,,MUP0678,"10184.48540069062","2936741.102848048"
"679",TKi,certain,TKi,TKi,DAS01,,MUP0679,"1713.13462877432","203664.2734719578"
"680",TKi,certain,TKi,TKi,DAS01,,MUP0680,"60105.92658983234","7648026.904448304"
"681",TKi,certain,TKi,TKi,DAS01,,MUP0681,"2975.426599106017","461957.3110525197"
"682",TKi,certain,TKi,TKi,DAS01,,MUP0682,"5507.746713989791","1125890.368437766"
"683",TKi,certain,TKi,TKi,DAS01,,MUP0683,"7272.275530894052","1720003.088808256"
"684",TKi,certain,TKi,TKi,DAS01,,MUP0684,"7693.701190102634","1277325.365845768"
"685",TKi,certain,TKi,TKi,DAS01,,MUP0685,"4389.191636462441","959408.4071688206"
"686",TKi,certain,TKi,TKi,DAS01,,MUP0686,"2061.645206886587","229933.1427959983"
"687",TKi,certain,TKi,TKi,DAS01,,MUP0687,"72180.88784744787","24713256.79209613"
"688",TKi,certain,TKi,TKi,DAS01,,MUP0688,"4391.790099905812","892328.329968904"
"689",TKi,certain,TKi,TKi,DAS01,,MUP0689,"2383.689495661913","278177.14946939"
"690",TKp,certain,TKp,TKp,DAS01,,MUP0690,"3754.729229690937","331257.2965846849"
"691",TKp,certain,TKp,TKp,DAS01,,MUP0691,"1594.26872807031","127349.6757760916"
"692",TKp,certain,TKp,TKp,DAS01,,MUP0692,"5245.537878516585","1096022.038417554"
"693",TKr,certain,TKr,TKr,DAS01,,MUP0693,"1445.898434775335","141621.9981354431"
"694",TKr,certain,TKr,TKr,DAS01,,MUP0694,"2324.930766764141","96301.44615560322"
"695",TKr,certain,TKr,TKr,DAS01,,MUP0695,"3436.758944800019","490649.091062054"
"696",TKr,certain,TKr,TKr,DAS01,,MUP0696,"5410.990413104708","227179.8215370734"
"697",TKr,certain,TKr,TKr,DAS01,,MUP0697,"7238.343669454272","301512.5612715209"
"698",Tla,certain,Tla,Tla,DAS01,,MUP0698,"1414.62260440676","128308.5573948431"
"699",Tla,certain,Tla,Tla,DAS01,,MUP0699,"2078.182512444888","216028.8674783666"
"700",Tla,certain,Tla,Tla,DAS01,,MUP0700,"1081.863906204486","73850.03378180537"
"701",Tla,certain,Tla,Tla,DAS01,,MUP0701,"2403.564676560273","226022.1259302491"
"702",Tla,certain,Tla,Tla,DAS01,,MUP0702,"6371.114667400114","1938973.293644625"
"703",Tla,certain,Tla,Tla,DAS01,,MUP0703,"1725.844582783241","152947.1782258342"
"704",Tla,certain,Tla,Tla,DAS01,,MUP0704,"2855.681335556761","355714.6808914503"
"705",Tla,certain,Tla,Tla,DAS01,,MUP0705,"1340.376654478227","117620.9382253815"
"706",Tla,certain,Tla,Tla,DAS01,,MUP0706,"2441.63958623955","280320.5521588728"
"707",Tla,certain,Tla,Tla,DAS01,,MUP0707,"1475.809867962232","113292.7074272528"
"708",Tla,certain,Tla,Tla,DAS01,,MUP0708,"914.1674837970411","54202.12091744771"
"709",Tla,certain,Tla,Tla,DAS01,,MUP0709,"1179.529561084268","91546.15699613989"
"710",Tla,certain,Tla,Tla,DAS01,,MUP0710,"1441.711314374183","128259.6011181919"
"711",Tla,certain,Tla,Tla,DAS01,,MUP0711,"1656.192705909954","128379.2857745216"
"712",Tla,certain,Tla,Tla,DAS01,,MUP0712,"2042.249159291297","206862.5821696261"
"713",Tla,certain,Tla,Tla,DAS01,,MUP0713,"1381.364577933827","103413.1634123301"
"714",Tla,certain,Tla,Tla,DAS01,,MUP0714,"1251.471427793229","95715.08205649765"
"715",Tla,certain,Tla,Tla,DAS01,,MUP0715,"3565.397459369842","268746.847985063"
"716",Tla,certain,Tla,Tla,DAS01,,MUP0716,"887.5819621949365","45658.42694041302"
"717",Tla,certain,Tla,Tla,DAS01,,MUP0717,"2238.354050271767","226695.6817266878"
"718",Tla,certain,Tla,Tla,DAS01,,MUP0718,"1169.603093388165","76912.19502637486"
"719",Tla,certain,Tla,Tla,DAS01,,MUP0719,"2062.510198724641","176232.7699716839"
"720",Tla,certain,Tla,Tla,DAS01,,MUP0720,"2564.351569141878","291626.1056498898"
"721",Tla,certain,Tla,Tla,DAS01,,MUP0721,"2752.777757732797","336302.536235186"
"722",Tla,certain,Tla,Tla,DAS01,,MUP0722,"2933.598681602685","224775.2274643571"
"723",Tla,certain,Tla,Tla,DAS01,,MUP0723,"1125.042019749591","87899.40994691222"
"724",Tla,certain,Tla,Tla,DAS01,,MUP0724,"1919.083146376807","239796.4036929744"
"725",Tla,certain,Tla,Tla,DAS01,,MUP0725,"3203.830195420096","263028.9124711071"
"726",Tla,certain,Tla,Tla,DAS01,,MUP0726,"1484.476506994813","113436.6064036993"
"727",Tm,certain,Tm,Tm,DAS01,,MUP0727,"2494.734597370664","438215.8075648716"
"728",Tm,certain,Tm,Tm,DAS01,,MUP0728,"1961.300080617383","221743.8103952484"
"729",Tm,certain,Tm,Tm,DAS01,,MUP0729,"1708.99323390429","164102.2072131768"
"730",Tmp,certain,Tmp,Tmp,DAS01,,MUP0730,"3461.602648297276","794420.2757331042"
"731",Tmp,certain,Tmp,Tmp,DAS01,,MUP0731,"8641.954526436661","1291075.413359599"
"732",Tva,certain,Tva,Tva,DAS01,,MUP0732,"54901.05835210175","38067880.41073471"
"733",Tva,certain,Tva,Tva,DAS01,,MUP0733,"1147.561466076867","87249.16381345318"
"734",Tva,certain,Tva,Tva,DAS01,,MUP0734,"19299.01856745387","9493309.709990669"
"735",Tva,certain,Tva,Tva,DAS01,,MUP0735,"51206.88026445692","27331971.10371035"
"736",Tva,certain,Tva,Tva,DAS01,,MUP0736,"3268.454063588368","746525.5920678865"
"737",water,certain,,water,DAS02,,MUP0737,"686.9502248338587","30634.02604624876"
"738",water,certain,,water,DAS02,,MUP0738,"854.8195407045802","49309.56309680669"
"739",water,certain,,water,DAS02,,MUP0739,"448.1656909571533","13653.52972020394"
"740",water,certain,,water,DAS02,,MUP0740,"545.9270058845505","19540.12188229916"
"741",water,certain,Coopers Lake,water,DAS02,,MUP0741,"5021.813720068404","793951.1540594824"
"742",water,certain,,water,DAS02,,MUP0742,"396.4813794182367","10874.51639991053"
"743",water,certain,Harvey Lake,water,DAS02,,MUP0743,"4801.143877649588","764512.7110970779"
"744",water,certain,,water,DAS02,,MUP0744,"1669.764509022729","210393.2287377295"
"745",water,certain,Lost Lake,water,DAS02,,MUP0745,"3110.400279725571","440126.476995408"
"746",water,certain,,water,DAS02,,MUP0746,"569.4522135861854","23234.81161342009"
"747",water,certain,Glacier Lake,water,DAS02,,MUP0747,"2634.681303081089","410231.8986192088"
"748",water,certain,High Park Lake,water,DAS02,,MUP0748,"4863.259970126724","785377.0737470904"
"749",water,certain,,water,DAS02,,MUP0749,"1007.095556551121","52907.74175014136"
"750",water,certain,,water,DAS02,,MUP0750,"984.2925834069861","63349.12906430457"
"751",water,certain,,water,DAS02,,MUP0751,"1061.056324581528","46975.88891305913"
"752",water,certain,,water,DAS02,,MUP0752,"478.654075125834","16038.05647084746"
"753",water,certain,Mission Reservoir,water,DAS02,,MUP0753,"2333.006550924683","355549.0962196187"
"754",water,certain,,water,DAS02,,MUP0754,"1719.505023132922","201355.7000326288"
"755",water,certain,,water,DAS02,,MUP0755,"740.040713811732","33844.58464161032"
"756",water,certain,,water,DAS02,,MUP0756,"407.3419691528233","9911.779653594192"
"757",water,certain,,water,DAS02,,MUP0757,"1303.50926028451","86875.15959821963"
"758",water,certain,,water,DAS02,,MUP0758,"716.1736474745634","33984.44408321595"
"759",water,certain,,water,DAS02,,MUP0759,"891.3434553837493","35348.83516619799"
"760",water,certain,,water,DAS02,,MUP0760,"2163.950092874516","161550.5444290192"
"761",water,certain,,water,DAS02,,MUP0761,"2593.131494525079","411595.6527649345"
"762",water,certain,,water,DAS02,,MUP0762,"599.9921835173301","25061.79443077725"
"763",water,certain,,water,DAS02,,MUP0763,"355.3384983143866","8476.895329984785"
"764",water,certain,,water,DAS02,,MUP0764,"990.0983700554133","68629.02796488263"
"765",water,certain,,water,DAS02,,MUP0765,"1677.518313837865","128920.513626289"
"766",water,certain,,water,DAS02,,MUP0766,"495.4881574335909","15499.02508685655"
"767",water,certain,,water,DAS02,,MUP0767,"735.4953351203535","36993.93260753182"
"768",water,certain,,water,DAS02,,MUP0768,"756.3772250386352","35016.31764041903"
"769",water,certain,,water,DAS02,,MUP0769,"857.2017413305167","28746.27961690872"
"770",water,certain,Shoop Lake,water,DAS02,,MUP0770,"567.933590738934","22187.97606922398"
"771",water,certain,,water,DAS02,,MUP0771,"227.5903378488384","3694.003503003831"
"772",water,certain,Lake Alva,water,DAS02,,MUP0772,"629.5130242963544","23423.55214777289"
"773",water,certain,Elk Lake,water,DAS02,,MUP0773,"2745.490699506206","391528.5452726008"
"774",water,certain,,water,DAS02,,MUP0774,"609.7043840865938","24739.63065076422"
"775",water,certain,Doctor Lake,water,DAS02,,MUP0775,"1812.181574751731","237730.7413450002"
"776",water,certain,,water,DAS02,,MUP0776,"374.9443792266956","9097.101240532495"
"777",water,certain,,water,DAS02,,MUP0777,"657.9604102475087","30927.48109076914"
"778",water,certain,,water,DAS02,,MUP0778,"2111.114070774086","120282.1520188665"
"779",water,certain,,water,DAS02,,MUP0779,"3129.630232193252","285495.4660093505"
"780",water,certain,,water,DAS02,,MUP0780,"763.544919419753","34061.30497408171"
"781",water,certain,Big Salmon Lake,water,DAS02,,MUP0781,"12837.13155747207","3607420.561642106"
"782",water,certain,,water,DAS02,,MUP0782,"1017.191268992889","75002.93630149483"
"783",water,certain,,water,DAS02,,MUP0783,"967.3199492830886","50564.61731792456"
"784",water,certain,,water,DAS02,,MUP0784,"749.1200998279675","34006.56691811672"
"785",water,certain,,water,DAS02,,MUP0785,"744.6195142669562","32590.65297973673"
"786",water,certain,Boulder Lake,water,DAS02,,MUP0786,"2275.712568645858","366378.5286033993"
"787",water,certain,,water,DAS02,,MUP0787,"1079.174481434919","85685.9709967698"
"788",water,certain,,water,DAS02,,MUP0788,"615.7414057467837","26325.24008988204"
"789",water,certain,,water,DAS02,,MUP0789,"589.2225889429493","24559.01403549935"
"790",water,certain,,water,DAS02,,MUP0790,"448.2226200187745","14301.94069744094"
"791",water,certain,,water,DAS02,,MUP0791,"1057.85087784171","60602.11481594118"
"792",water,certain,,water,DAS02,,MUP0792,"1470.409677362838","111649.2365804006"
"793",water,certain,,water,DAS02,,MUP0793,"487.2494509550996","17145.01287549998"
"794",water,certain,,water,DAS02,,MUP0794,"2006.623451322498","235203.7071159981"
"795",water,certain,,water,DAS02,,MUP0795,"1242.936233041738","117991.6270432699"
"796",water,certain,Swan Lake,water,DAS02,,MUP0796,"28256.27759223428","11256324.0766407"
"797",water,certain,,water,DAS02,,MUP0797,"717.189010836885","34329.38664925526"
"798",water,certain,,water,DAS02,,MUP0798,"1273.054879719302","77943.15173031457"
"799",water,certain,,water,DAS02,,MUP0799,"1203.539858921622","92307.65259427596"
"800",water,certain,,water,DAS02,,MUP0800,"541.4230117154651","20730.329597914"
"801",water,certain,,water,DAS02,,MUP0801,"923.6114950622991","52132.44422704045"
"802",water,certain,,water,DAS02,,MUP0802,"437.9349759157116","12762.12339933333"
"803",water,certain,,water,DAS02,,MUP0803,"783.91579077522","38803.32527809564"
"804",water,certain,,water,DAS02,,MUP0804,"811.1068153577536","38943.570835264"
"805",water,certain,,water,DAS02,,MUP0805,"904.1456156425268","49085.26444182385"
"806",water,certain,,water,DAS02,,MUP0806,"885.160829849998","52659.14397179778"
"807",water,certain,,water,DAS02,,MUP0807,"871.00763447183","49256.37362381756"
"808",water,certain,,water,DAS02,,MUP0808,"876.0104951904341","48719.72060958813"
"809",water,certain,,water,DAS02,,MUP0809,"332.3661702775796","7465.29619374204"
"810",water,certain,,water,DAS02,,MUP0810,"829.8825844532155","42134.0379608153"
"811",water,certain,,water,DAS02,,MUP0811,"545.7425187647412","19621.44941002828"
"812",water,certain,Cedar Lake,water,DAS02,,MUP0812,"1610.875485853972","185148.1258277758"
"813",water,certain,,water,DAS02,,MUP0813,"1993.368365985116","219624.6225412727"
"814",water,certain,,water,DAS02,,MUP0814,"2330.985558678575","209341.836638172"
"815",water,certain,St. Marys Lake,water,DAS02,,MUP0815,"5527.06494216197","951949.4848347629"
"816",water,certain,Seeley Lake,water,DAS02,,MUP0816,"20050.97193310676","4654991.028273306"
"817",water,certain,Gray Wolf Lake,water,DAS02,,MUP0817,"5812.398590489274","1205269.485301683"
"818",water,certain,,water,DAS02,,MUP0818,"678.0269169335801","27602.13851644426"
"819",water,certain,,water,DAS02,,MUP0819,"927.9601719088257","57736.31004179834"
"820",water,certain,,water,DAS02,,MUP0820,"519.6465310176313","18133.83693338699"
"821",water,certain,Lindbergh Lake,water,DAS02,,MUP0821,"14484.41039186028","3004281.329198655"
"822",water,certain,,water,DAS02,,MUP0822,"1828.793054540404","203622.7117090208"
"823",water,certain,Tuppens Lake,water,DAS02,,MUP0823,"342.6211727277208","7647.444236956164"
"824",water,certain,Clearwater Lake,water,DAS02,,MUP0824,"2264.094636485014","335286.4025699426"
"825",water,certain,,water,DAS02,,MUP0825,"254.3313570825104","3996.425462515109"
"826",water,certain,,water,DAS02,,MUP0826,"450.878411951716","13923.91913965847"
"827",water,certain,,water,DAS02,,MUP0827,"368.0010671714151","9328.114070221109"
"828",water,certain,,water,DAS02,,MUP0828,"687.777110234517","25929.06763546355"
"829",water,certain,Lena Lake,water,DAS02,,MUP0829,"2552.496982596736","331831.0057242117"
"830",water,certain,,water,DAS02,,MUP0830,"1417.797310361134","79207.70535989541"
"831",water,certain,,water,DAS02,,MUP0831,"516.0230366415908","17879.62474468879"
"832",water,certain,Spook Lake,water,DAS02,,MUP0832,"811.7782195406164","46816.83856586527"
"833",water,certain,,water,DAS02,,MUP0833,"600.1442875360214","24074.59587100255"
"834",water,certain,Willow Creek Reservoir,water,DAS02,,MUP0834,"11581.02394749546","5224421.952760939"
"835",water,certain,,water,DAS02,,MUP0835,"1432.823692231865","89481.04466291881"
"836",water,certain,Lower Jocko Lake,water,DAS02,,MUP0836,"11785.87813093425","1138508.348017141"
"837",water,certain,,water,DAS02,,MUP0837,"542.3807667856021","16904.1509152358"
"838",water,certain,,water,DAS02,,MUP0838,"1099.53019768328","55766.54511442746"
"839",water,certain,,water,DAS02,,MUP0839,"587.8611692103311","24266.66995756061"
"840",water,certain,,water,DAS02,,MUP0840,"1074.319005635267","59061.49458325387"
"841",water,certain,,water,DAS02,,MUP0841,"5495.071184674957","1301377.278375854"
"842",water,certain,,water,DAS02,,MUP0842,"940.3108240601821","61968.0921353529"
"843",water,certain,Lake Inez,water,DAS02,,MUP0843,"5887.556284056751","1122678.096447138"
"844",water,certain,Cedar Lake,water,DAS02,,MUP0844,"853.3873615238051","51741.54972102959"
"845",water,certain,,water,DAS02,,MUP0845,"576.1132626082804","23731.5608898215"
"846",water,certain,Upper Cold Lake,water,DAS02,,MUP0846,"1610.921699504633","145021.5588639654"
"847",water,certain,,water,DAS02,,MUP0847,"507.1571969602271","17334.25947725917"
"848",water,certain,,water,DAS02,,MUP0848,"1486.260510648112","104142.7855792878"
"849",water,certain,,water,DAS02,,MUP0849,"830.5100848333251","48314.09431565196"
"850",water,certain,,water,DAS02,,MUP0850,"1327.092350614297","132031.1215666105"
"851",water,certain,Shoop Lake,water,DAS02,,MUP0851,"1416.451723413941","135198.6865022444"
"852",water,certain,,water,DAS02,,MUP0852,"904.9048607742707","50198.56578193305"
"853",water,certain,Bighorn Lake,water,DAS02,,MUP0853,"892.746199486545","52373.96044422023"
