OBJECTID,Type,Description,IsConcealed,LocationConfidenceMeters,ExistenceConfidence,IdentityConfidence,Label,Symbol,DataSourceID,Notes,ContactsAndFaults_ID,Shape_Length
"953",contact,"contact, certain",N,"-9",certain,certain,,01.01.01,DAS01,,CAF0953,"2636.005194176712"
"954",contact,"contact, certain",N,"-9",certain,certain,,01.01.01,DAS01,,CAF0954,"2514.685723913672"
"955",contact,"contact, certain",N,"-9",certain,certain,,01.01.01,DAS01,,CAF0955,"6057.49205799685"
"956",contact,"contact, certain",N,"-9",certain,certain,,01.01.01,DAS01,,CAF0956,"875.0450790299014"
"957",contact,"contact, certain",N,"-9",certain,certain,,01.01.01,DAS01,,CAF0957,"1226.913237154809"
"958",contact,"contact, certain",N,"-9",certain,certain,,01.01.01,DAS01,,CAF0958,"551.37266308553"
"959",contact,"contact, certain",N,"-9",certain,certain,,01.01.01,DAS01,,CAF0959,"5759.927057692748"
"960",contact,"contact, certain",N,"-9",certain,certain,,01.01.01,DAS01,,CAF0960,"6167.42350226321"
"961",contact,"contact, certain",N,"-9",certain,certain,,01.01.01,DAS01,,CAF0961,"1596.263873925124"
"962",contact,"contact, certain",N,"-9",certain,certain,,01.01.01,DAS01,,CAF0962,"191.4464066232279"
"963",contact,"contact, certain",N,"-9",certain,certain,,01.01.01,DAS01,,CAF0963,"7564.860111270049"
"964",contact,"contact, certain",N,"-9",certain,certain,,01.01.01,DAS01,,CAF0964,"922.1983293389377"
"965",contact,"contact, certain",N,"-9",certain,certain,,01.01.01,DAS01,,CAF0965,"363.4646964995756"
"966",contact,"contact, certain",N,"-9",certain,certain,,01.01.01,DAS01,,CAF0966,"6347.457930170732"
"967",contact,"contact, certain",N,"-9",certain,certain,,01.01.01,DAS01,,CAF0967,"1185.532873071833"
"968",contact,"contact, certain",N,"-9",certain,certain,,01.01.01,DAS01,,CAF0968,"209.7432256471648"
"969",contact,"contact, certain",N,"-9",certain,certain,,01.01.01,DAS01,,CAF0969,"261.4792224175014"
"970",contact,"contact, certain",N,"-9",certain,certain,,01.01.01,DAS01,,CAF0970,"291.9254696023769"
"971",contact,"contact, certain",N,"-9",certain,certain,,01.01.01,DAS01,,CAF0971,"9563.06798121228"
"972",contact,"contact, certain",N,"-9",certain,certain,,01.01.01,DAS01,,CAF0972,"570.4172332380092"
"973",contact,"contact, certain",N,"-9",certain,certain,,01.01.01,DAS01,,CAF0973,"9298.56990177415"
"974",contact,"contact, certain",N,"-9",certain,certain,,01.01.01,DAS01,,CAF0974,"5855.544550274184"
"975",contact,"contact, certain",N,"-9",certain,certain,,01.01.01,DAS01,,CAF0975,"2188.087222700683"
"976",contact,"contact, certain",N,"-9",certain,certain,,01.01.01,DAS01,,CAF0976,"1024.80699705022"
"977",contact,"contact, certain",N,"-9",certain,certain,,01.01.01,DAS01,,CAF0977,"6115.707968465329"
"978",contact,"contact, certain",N,"-9",certain,certain,,01.01.01,DAS01,,CAF0978,"883.3396896466031"
"979",contact,"contact, certain",N,"-9",certain,certain,,01.01.01,DAS01,,CAF0979,"2668.666490129731"
"980",contact,"contact, certain",N,"-9",certain,certain,,01.01.01,DAS01,,CAF0980,"1263.133402888666"
"981",contact,"contact, certain",N,"-9",certain,certain,,01.01.01,DAS01,,CAF0981,"8541.670719946971"
"982",contact,"contact, certain",N,"-9",certain,certain,,01.01.01,DAS01,,CAF0982,"629.7090012434685"
"983",contact,"contact, certain",N,"-9",certain,certain,,01.01.01,DAS01,,CAF0983,"1114.273489252654"
"984",contact,"contact, certain",N,"-9",certain,certain,,01.01.01,DAS01,,CAF0984,"559.6742399391254"
"985",contact,"contact, certain",N,"-9",certain,certain,,01.01.01,DAS01,,CAF0985,"1209.164963625095"
"986",contact,"contact, certain",N,"-9",certain,certain,,01.01.01,DAS01,,CAF0986,"311.5516593526236"
"987",contact,"contact, certain",N,"-9",certain,certain,,01.01.01,DAS01,,CAF0987,"1546.221577870755"
"988",contact,"contact, certain",N,"-9",certain,certain,,01.01.01,DAS01,,CAF0988,"1343.732379821963"
"989",contact,"contact, certain",N,"-9",certain,certain,,01.01.01,DAS01,,CAF0989,"802.0722951101386"
"990",contact,"contact, certain",N,"-9",certain,certain,,01.01.01,DAS01,,CAF0990,"12470.5343964128"
"991",contact,"contact, certain",N,"-9",certain,certain,,01.01.01,DAS01,,CAF0991,"421.8159919864784"
"992",contact,"contact, certain",N,"-9",certain,certain,,01.01.01,DAS01,,CAF0992,"138.3023246467751"
"993",contact,"contact, certain",N,"-9",certain,certain,,01.01.01,DAS01,,CAF0993,"3753.973637789379"
"994",contact,"contact, certain",N,"-9",certain,certain,,01.01.01,DAS01,,CAF0994,"2717.182032814989"
"995",contact,"contact, certain",N,"-9",certain,certain,,01.01.01,DAS01,,CAF0995,"1701.500170565509"
"996",contact,"contact, certain",N,"-9",certain,certain,,01.01.01,DAS01,,CAF0996,"464.2367908855061"
"997",contact,"contact, certain",N,"-9",certain,certain,,01.01.01,DAS01,,CAF0997,"252.9263613173561"
"998",contact,"contact, certain",N,"-9",certain,certain,,01.01.01,DAS01,,CAF0998,"591.8513079202795"
"999",contact,"contact, certain",N,"-9",certain,certain,,01.01.01,DAS01,,CAF0999,"5387.442635174653"
"1000",contact,"contact, certain",N,"-9",certain,certain,,01.01.01,DAS01,,CAF1000,"1089.989344246511"
"1001",contact,"contact, certain",N,"-9",certain,certain,,01.01.01,DAS01,,CAF1001,"324.1630927439979"
"1002",contact,"contact, certain",N,"-9",certain,certain,,01.01.01,DAS01,,CAF1002,"9267.84219929438"
"1003",contact,"contact, certain",N,"-9",certain,certain,,01.01.01,DAS01,,CAF1003,"10334.81022685931"
"1004",contact,"contact, certain",N,"-9",certain,certain,,01.01.01,DAS01,,CAF1004,"607.3723326459874"
"1005",contact,"contact, certain",N,"-9",certain,certain,,01.01.01,DAS01,,CAF1005,"12202.64742943746"
"1006",contact,"contact, certain",N,"-9",certain,certain,,01.01.01,DAS01,,CAF1006,"615.6117775954638"
"1007",contact,"contact, certain",N,"-9",certain,certain,,01.01.01,DAS01,,CAF1007,"4455.819470117752"
"1008",contact,"contact, certain",N,"-9",certain,certain,,01.01.01,DAS01,,CAF1008,"5272.615949745103"
"1009",contact,"contact, certain",N,"-9",certain,certain,,01.01.01,DAS01,,CAF1009,"1148.38489089148"
"1010",contact,"contact, certain",N,"-9",certain,certain,,01.01.01,DAS01,,CAF1010,"316.9279553514527"
"1011",contact,"contact, certain",N,"-9",certain,certain,,01.01.01,DAS01,,CAF1011,"3074.990863445853"
"1012",contact,"contact, certain",N,"-9",certain,certain,,01.01.01,DAS01,,CAF1012,"5395.558718610483"
"1013",contact,"contact, certain",N,"-9",certain,certain,,01.01.01,DAS01,,CAF1013,"525.4279184943266"
"1014",contact,"contact, certain",N,"-9",certain,certain,,01.01.01,DAS01,,CAF1014,"25174.49901651742"
"1015",contact,"contact, certain",N,"-9",certain,certain,,01.01.01,DAS01,,CAF1015,"627.3262105801708"
"1016",contact,"contact, certain",N,"-9",certain,certain,,01.01.01,DAS01,,CAF1016,"602.6403531970769"
"1017",contact,"contact, certain",N,"-9",certain,certain,,01.01.01,DAS01,,CAF1017,"798.0848962945194"
"1018",contact,"contact, certain",N,"-9",certain,certain,,01.01.01,DAS01,,CAF1018,"605.3544783502268"
"1019",contact,"contact, certain",N,"-9",certain,certain,,01.01.01,DAS01,,CAF1019,"152.9732934193933"
"1020",contact,"contact, certain",N,"-9",certain,certain,,01.01.01,DAS01,,CAF1020,"2943.560187808883"
"1021",contact,"contact, certain",N,"-9",certain,certain,,01.01.01,DAS01,,CAF1021,"3990.431452839343"
"1022",contact,"contact, certain",N,"-9",certain,certain,,01.01.01,DAS01,,CAF1022,"2783.49477004554"
"1023",contact,"contact, certain",N,"-9",certain,certain,,01.01.01,DAS01,,CAF1023,"2267.244288338917"
"1024",contact,"contact, certain",N,"-9",certain,certain,,01.01.01,DAS01,,CAF1024,"6386.414879689907"
"1025",contact,"contact, certain",N,"-9",certain,certain,,01.01.01,DAS01,,CAF1025,"475.3093258020485"
"1026",contact,"contact, certain",N,"-9",certain,certain,,01.01.01,DAS01,,CAF1026,"18568.9735406225"
"1027",contact,"contact, certain",N,"-9",certain,certain,,01.01.01,DAS01,,CAF1027,"1161.665559496569"
"1028",contact,"contact, certain",N,"-9",certain,certain,,01.01.01,DAS01,,CAF1028,"626.4186928047093"
"1029",contact,"contact, certain",N,"-9",certain,certain,,01.01.01,DAS01,,CAF1029,"4643.416353051727"
"1030",contact,"contact, certain",N,"-9",certain,certain,,01.01.01,DAS01,,CAF1030,"5390.000351407469"
"1031",contact,"contact, certain",N,"-9",certain,certain,,01.01.01,DAS01,,CAF1031,"440.949451143979"
"1032",contact,"contact, certain",N,"-9",certain,certain,,01.01.01,DAS01,,CAF1032,"5081.837722212636"
"1033",contact,"contact, certain",N,"-9",certain,certain,,01.01.01,DAS01,,CAF1033,"16813.09458643406"
"1034",contact,"contact, certain",N,"-9",certain,certain,,01.01.01,DAS01,,CAF1034,"756.1890717645307"
"1035",contact,"contact, certain",N,"-9",certain,certain,,01.01.01,DAS01,,CAF1035,"7411.705063679256"
"1036",contact,"contact, certain",N,"-9",certain,certain,,01.01.01,DAS01,,CAF1036,"5846.65155120794"
"1037",contact,"contact, certain",N,"-9",certain,certain,,01.01.01,DAS01,,CAF1037,"1979.210008922587"
"1038",contact,"contact, certain",N,"-9",certain,certain,,01.01.01,DAS01,,CAF1038,"675.6564420484764"
"1039",contact,"contact, certain",N,"-9",certain,certain,,01.01.01,DAS01,,CAF1039,"2453.872181309093"
"1040",contact,"contact, certain",N,"-9",certain,certain,,01.01.01,DAS01,,CAF1040,"3308.668944883194"
"1041",contact,"contact, certain",N,"-9",certain,certain,,01.01.01,DAS01,,CAF1041,"3435.78175430143"
"1042",contact,"contact, certain",N,"-9",certain,certain,,01.01.01,DAS01,,CAF1042,"5001.048955803794"
"1043",contact,"contact, certain",N,"-9",certain,certain,,01.01.01,DAS01,,CAF1043,"2577.265489339147"
"1044",contact,"contact, certain",N,"-9",certain,certain,,01.01.01,DAS01,,CAF1044,"575.4623236648954"
"1045",contact,"contact, certain",N,"-9",certain,certain,,01.01.01,DAS01,,CAF1045,"581.2521556889349"
"1046",contact,"contact, certain",N,"-9",certain,certain,,01.01.01,DAS01,,CAF1046,"339.7550445277832"
"1047",contact,"contact, certain",N,"-9",certain,certain,,01.01.01,DAS01,,CAF1047,"1487.353646197461"
"1048",contact,"contact, certain",N,"-9",certain,certain,,01.01.01,DAS01,,CAF1048,"385.7870798938836"
"1049",contact,"contact, certain",N,"-9",certain,certain,,01.01.01,DAS01,,CAF1049,"582.7076139488215"
"1050",contact,"contact, certain",N,"-9",certain,certain,,01.01.01,DAS01,,CAF1050,"2508.640583130426"
"1051",contact,"contact, certain",N,"-9",certain,certain,,01.01.01,DAS01,,CAF1051,"602.7509524074096"
"1052",contact,"contact, certain",N,"-9",certain,certain,,01.01.01,DAS01,,CAF1052,"4241.20455464143"
"1053",contact,"contact, certain",N,"-9",certain,certain,,01.01.01,DAS01,,CAF1053,"2999.394390953481"
"1054",contact,"contact, certain",N,"-9",certain,certain,,01.01.01,DAS01,,CAF1054,"1615.915449348213"
"1055",contact,"contact, certain",N,"-9",certain,certain,,01.01.01,DAS01,,CAF1055,"1958.585594422909"
"1056",contact,"contact, certain",N,"-9",certain,certain,,01.01.01,DAS01,,CAF1056,"720.6543406747908"
"1057",contact,"contact, certain",N,"-9",certain,certain,,01.01.01,DAS01,,CAF1057,"446.3486602480162"
"1058",contact,"contact, certain",N,"-9",certain,certain,,01.01.01,DAS01,,CAF1058,"782.1092296064827"
"1059",contact,"contact, certain",N,"-9",certain,certain,,01.01.01,DAS01,,CAF1059,"485.9215651690396"
"1060",contact,"contact, certain",N,"-9",certain,certain,,01.01.01,DAS01,,CAF1060,"405.3098331273661"
"1061",contact,"contact, certain",N,"-9",certain,certain,,01.01.01,DAS01,,CAF1061,"2093.563688246866"
"1062",contact,"contact, certain",N,"-9",certain,certain,,01.01.01,DAS01,,CAF1062,"2777.179640025446"
"1063",contact,"contact, certain",N,"-9",certain,certain,,01.01.01,DAS01,,CAF1063,"3119.259568031282"
"1064",contact,"contact, certain",N,"-9",certain,certain,,01.01.01,DAS01,,CAF1064,"919.2745819092577"
"1065",contact,"contact, certain",N,"-9",certain,certain,,01.01.01,DAS01,,CAF1065,"11937.00024405185"
"1066",contact,"contact, certain",N,"-9",certain,certain,,01.01.01,DAS01,,CAF1066,"4845.183691372898"
"1067",contact,"contact, certain",N,"-9",certain,certain,,01.01.01,DAS01,,CAF1067,"2842.329094327817"
"1068",contact,"contact, certain",N,"-9",certain,certain,,01.01.01,DAS01,,CAF1068,"200.9676005837757"
"1069",contact,"contact, certain",N,"-9",certain,certain,,01.01.01,DAS01,,CAF1069,"2370.404860692118"
"1070",contact,"contact, certain",N,"-9",certain,certain,,01.01.01,DAS01,,CAF1070,"594.9425664903861"
"1071",contact,"contact, certain",N,"-9",certain,certain,,01.01.01,DAS01,changed from 'fault' to 'contact' to match printed map,CAF1071,"1283.911250577104"
"1072",contact,"contact, certain",N,"-9",certain,certain,,01.01.01,DAS01,,CAF1072,"1933.297866877931"
"1073",contact,"contact, certain",N,"-9",certain,certain,,01.01.01,DAS01,,CAF1073,"171.584585009871"
"1074",contact,"contact, certain",N,"-9",certain,certain,,01.01.01,DAS01,,CAF1074,"850.1110216347881"
"1075",contact,"contact, certain",N,"-9",certain,certain,,01.01.01,DAS01,,CAF1075,"3522.471850260436"
"1076",contact,"contact, certain",N,"-9",certain,certain,,01.01.01,DAS01,,CAF1076,"1129.967263528661"
"1077",contact,"contact, certain",N,"-9",certain,certain,,01.01.01,DAS01,,CAF1077,"148.6197877308039"
"1078",contact,"contact, certain",N,"-9",certain,certain,,01.01.01,DAS01,,CAF1078,"580.3244650016416"
"1079",contact,"contact, certain",N,"-9",certain,certain,,01.01.01,DAS01,,CAF1079,"2552.964229927712"
"1080",contact,"contact, certain",N,"-9",certain,certain,,01.01.01,DAS01,,CAF1080,"886.9489446441678"
"1081",contact,"contact, certain",N,"-9",certain,certain,,01.01.01,DAS01,,CAF1081,"2577.730187881756"
"1082",contact,"contact, certain",N,"-9",certain,certain,,01.01.01,DAS01,,CAF1082,"234.7718089619297"
"1083",contact,"contact, certain",N,"-9",certain,certain,,01.01.01,DAS01,,CAF1083,"3903.308301349286"
"1084",contact,"contact, certain",N,"-9",certain,certain,,01.01.01,DAS01,,CAF1084,"3402.74131158688"
"1085",contact,"contact, certain",N,"-9",certain,certain,,01.01.01,DAS01,,CAF1085,"7379.084484178369"
"1086",contact,"contact, certain",N,"-9",certain,certain,,01.01.01,DAS01,,CAF1086,"556.4603313848385"
"1087",contact,"contact, certain",N,"-9",certain,certain,,01.01.01,DAS01,,CAF1087,"4056.5503963263"
"1088",contact,"contact, certain",N,"-9",certain,certain,,01.01.01,DAS01,,CAF1088,"1316.806770290347"
"1089",contact,"contact, certain",N,"-9",certain,certain,,01.01.01,DAS01,,CAF1089,"1879.458450189939"
"1090",contact,"contact, certain",N,"-9",certain,certain,,01.01.01,DAS01,,CAF1090,"1958.164722059779"
"1091",contact,"contact, certain",N,"-9",certain,certain,,01.01.01,DAS01,,CAF1091,"200.5745230946342"
"1092",contact,"contact, certain",N,"-9",certain,certain,,01.01.01,DAS01,,CAF1092,"3332.067488842884"
"1093",contact,"contact, certain",N,"-9",certain,certain,,01.01.01,DAS01,,CAF1093,"3480.588593556712"
"1094",contact,"contact, certain",N,"-9",certain,certain,,01.01.01,DAS01,,CAF1094,"4224.248900223087"
"1095",contact,"contact, certain",N,"-9",certain,certain,,01.01.01,DAS01,,CAF1095,"929.0120446424313"
"1096",contact,"contact, certain",N,"-9",certain,certain,,01.01.01,DAS01,,CAF1096,"3879.052262034599"
"1097",contact,"contact, certain",N,"-9",certain,certain,,01.01.01,DAS01,,CAF1097,"3608.575293285787"
"1098",contact,"contact, certain",N,"-9",certain,certain,,01.01.01,DAS01,,CAF1098,"1502.036378732681"
"1099",contact,"contact, certain",N,"-9",certain,certain,,01.01.01,DAS01,,CAF1099,"1010.135388533526"
"1100",contact,"contact, certain",N,"-9",certain,certain,,01.01.01,DAS01,,CAF1100,"1578.876460586353"
"1101",contact,"contact, certain",N,"-9",certain,certain,,01.01.01,DAS01,,CAF1101,"548.2733150508479"
"1102",contact,"contact, certain",N,"-9",certain,certain,,01.01.01,DAS01,,CAF1102,"840.7787582968114"
"1103",contact,"contact, certain",N,"-9",certain,certain,,01.01.01,DAS01,,CAF1103,"277.3231389368288"
"1104",contact,"contact, certain",N,"-9",certain,certain,,01.01.01,DAS01,,CAF1104,"2027.12114808739"
"1105",contact,"contact, certain",N,"-9",certain,certain,,01.01.01,DAS01,,CAF1105,"3419.774771920908"
"1106",contact,"contact, certain",N,"-9",certain,certain,,01.01.01,DAS01,,CAF1106,"405.2767214864331"
"1107",contact,"contact, certain",N,"-9",certain,certain,,01.01.01,DAS01,,CAF1107,"12616.73376059858"
"1108",contact,"contact, certain",N,"-9",certain,certain,,01.01.01,DAS01,,CAF1108,"5215.816951385214"
"1109",contact,"contact, certain",N,"-9",certain,certain,,01.01.01,DAS01,,CAF1109,"2009.124068312139"
"1110",contact,"contact, certain",N,"-9",certain,certain,,01.01.01,DAS01,,CAF1110,"4190.074484038679"
"1111",contact,"contact, certain",N,"-9",certain,certain,,01.01.01,DAS01,,CAF1111,"4334.928326777069"
"1112",contact,"contact, certain",N,"-9",certain,certain,,01.01.01,DAS01,,CAF1112,"326.5867482840384"
"1113",contact,"contact, certain",N,"-9",certain,certain,,01.01.01,DAS01,,CAF1113,"564.8654709687282"
"1114",contact,"contact, certain",N,"-9",certain,certain,,01.01.01,DAS01,,CAF1114,"4216.571560935187"
"1115",contact,"contact, certain",N,"-9",certain,certain,,01.01.01,DAS01,,CAF1115,"1372.594493543329"
"1116",contact,"contact, certain",N,"-9",certain,certain,,01.01.01,DAS01,,CAF1116,"3876.869627905877"
"1117",contact,"contact, certain",N,"-9",certain,certain,,01.01.01,DAS01,,CAF1117,"1031.364913389832"
"1118",contact,"contact, certain",N,"-9",certain,certain,,01.01.01,DAS01,,CAF1118,"383.5342301019028"
"1119",contact,"contact, certain",N,"-9",certain,certain,,01.01.01,DAS01,,CAF1119,"141.5558136947925"
"1120",contact,"contact, certain",N,"-9",certain,certain,,01.01.01,DAS01,,CAF1120,"3363.645414964598"
"1121",contact,"contact, certain",N,"-9",certain,certain,,01.01.01,DAS01,,CAF1121,"8406.395676267204"
"1122",contact,"contact, certain",N,"-9",certain,certain,,01.01.01,DAS01,,CAF1122,"6593.343821116105"
"1123",contact,"contact, certain",N,"-9",certain,certain,,01.01.01,DAS01,,CAF1123,"7448.746952807352"
"1124",contact,"contact, certain",N,"-9",certain,certain,,01.01.01,DAS01,,CAF1124,"3708.407536939561"
"1125",contact,"contact, certain",N,"-9",certain,certain,,01.01.01,DAS01,,CAF1125,"485.9071215009878"
"1126",contact,"contact, certain",N,"-9",certain,certain,,01.01.01,DAS01,,CAF1126,"258.2675432289666"
"1127",contact,"contact, certain",N,"-9",certain,certain,,01.01.01,DAS01,,CAF1127,"362.3643820182372"
"1128",contact,"contact, certain",N,"-9",certain,certain,,01.01.01,DAS01,,CAF1128,"2810.395838034023"
"1129",contact,"contact, certain",N,"-9",certain,certain,,01.01.01,DAS01,,CAF1129,"187.9696635395936"
"1130",contact,"contact, certain",N,"-9",certain,certain,,01.01.01,DAS01,,CAF1130,"2063.421731320136"
"1131",contact,"contact, certain",N,"-9",certain,certain,,01.01.01,DAS01,,CAF1131,"444.5983491301276"
"1132",contact,"contact, certain",N,"-9",certain,certain,,01.01.01,DAS01,,CAF1132,"2066.856808677539"
"1133",contact,"contact, certain",N,"-9",certain,certain,,01.01.01,DAS01,,CAF1133,"1356.588031462028"
"1134",contact,"contact, certain",N,"-9",certain,certain,,01.01.01,DAS01,,CAF1134,"1372.735732322708"
"1135",contact,"contact, certain",N,"-9",certain,certain,,01.01.01,DAS01,,CAF1135,"3016.587067969082"
"1136",contact,"contact, certain",N,"-9",certain,certain,,01.01.01,DAS01,,CAF1136,"3942.049887172687"
"1137",contact,"contact, certain",N,"-9",certain,certain,,01.01.01,DAS01,,CAF1137,"1376.499011929119"
"1138",contact,"contact, certain",N,"-9",certain,certain,,01.01.01,DAS01,,CAF1138,"5357.601492443474"
"1139",contact,"contact, certain",N,"-9",certain,certain,,01.01.01,DAS01,,CAF1139,"3659.950481202025"
"1140",contact,"contact, certain",N,"-9",certain,certain,,01.01.01,DAS01,,CAF1140,"1511.996089905147"
